20.96,100938.57,74.11,29.33,0.00,767.35,58.65,855.33,542125.00,20,1
20.96,100946.78,73.43,24.44,0.00,767.35,58.65,850.44,542857.00,36,1
20.96,100948.70,73.27,24.44,0.00,772.24,58.65,855.33,543590.00,244,1
20.97,100935.77,74.35,29.33,0.00,762.46,58.65,850.44,544326.00,0,1
20.97,100940.84,73.92,9.78,0.00,757.58,48.88,816.23,545057.00,168,1
20.97,100949.19,73.23,4.89,0.00,772.24,39.10,816.23,547253.00,120,1
20.97,100943.88,73.67,24.44,0.00,772.24,48.88,845.55,547986.00,204,1
20.98,100946.45,73.46,24.44,0.00,777.13,53.76,855.33,548719.00,176,1
20.98,100945.54,73.53,29.33,0.00,772.24,53.76,855.33,549455.00,216,1
20.99,100940.98,73.91,29.33,0.00,777.13,53.76,860.22,550190.00,40,1
20.99,100949.09,73.24,34.21,0.00,772.24,78.20,884.65,553124.00,64,1
20.99,100944.03,73.66,29.33,0.00,777.13,117.30,923.75,553857.00,80,1
21.01,100947.89,73.34,14.66,0.00,786.90,68.43,869.99,558252.00,128,1
21.01,100944.95,73.58,9.78,0.00,835.78,68.43,913.98,558985.00,32,1
21.01,100941.06,73.90,9.78,0.00,840.66,68.43,918.87,559719.00,68,1
21.03,100939.38,74.05,9.78,0.00,840.66,68.43,918.87,560451.00,160,1
21.02,100938.23,74.14,4.89,0.00,835.78,63.54,904.20,561183.00,176,1
21.02,100938.67,74.11,4.89,0.00,821.11,63.54,889.54,561916.00,184,1
21.03,100943.78,73.68,4.89,0.00,830.89,63.54,899.32,563381.00,116,1
21.03,100943.67,73.69,9.78,0.00,830.89,63.54,904.20,564846.00,128,1
21.04,100947.53,73.37,9.78,0.00,855.33,63.54,928.64,565579.00,80,1
21.05,100947.50,73.37,0.00,0.00,835.78,63.54,899.32,566311.00,84,1
21.06,100944.50,73.62,0.00,0.00,811.34,48.88,860.22,570705.00,32,1
21.06,100947.44,73.37,0.00,0.00,816.23,53.76,869.99,571438.00,32,1
21.06,100945.08,73.57,4.89,0.00,816.23,63.54,884.65,572169.00,72,1
21.07,100947.82,73.34,4.89,0.00,821.11,58.65,884.65,572900.00,216,1
21.09,100942.49,73.79,0.00,0.00,58.65,34.21,92.86,578763.00,152,1
21.10,100944.39,73.63,24.44,0.00,63.54,48.88,136.85,582424.00,176,1
21.10,100939.15,74.07,9.78,0.00,34.21,43.99,87.98,583156.00,144,1
21.10,100937.63,74.19,4.89,0.00,19.55,4.89,29.33,584617.00,232,1
21.10,100940.41,73.96,4.89,0.00,9.78,19.55,34.21,585350.00,8,1
21.11,100945.38,73.55,0.00,0.00,4.89,9.78,14.66,586807.00,184,1
21.11,100945.41,73.54,0.00,0.00,9.78,0.00,9.78,587535.00,72,1
21.11,100943.55,73.70,4.89,0.00,53.76,19.55,78.20,588262.00,8,1
21.12,100942.61,73.78,4.89,0.00,73.31,9.78,87.98,588990.00,184,1
21.13,100941.61,73.86,4.89,0.00,58.65,4.89,68.43,594098.00,104,1
21.13,100940.76,73.93,9.78,0.00,14.66,9.78,34.21,594827.00,40,1
21.14,100943.84,73.67,4.89,0.00,0.00,0.00,4.89,597015.00,8,1
21.14,100944.17,73.65,58.65,0.00,0.00,0.00,58.65,597740.00,88,1
21.15,100945.63,73.53,53.76,0.00,0.00,0.00,53.76,598468.00,112,1
21.17,100938.81,74.09,0.00,0.00,0.00,0.00,0.00,603570.00,248,1
21.18,100938.25,74.14,0.00,0.00,0.00,0.00,0.00,607205.00,176,1
21.22,100959.33,72.38,0.00,0.00,0.00,0.00,0.00,614476.00,128,1
21.24,100945.58,73.53,0.00,0.00,0.00,0.00,0.00,625388.00,24,1
21.26,100950.31,73.14,0.00,0.00,0.00,0.00,0.00,630475.00,224,1
21.27,100951.06,73.07,0.00,0.00,0.00,0.00,0.00,631202.00,32,1
21.27,100955.27,72.82,0.00,0.00,0.00,0.00,0.00,631928.00,72,1
21.27,100947.14,73.40,0.00,0.00,0.00,0.00,0.00,632654.00,240,1
21.27,100949.84,73.17,0.00,0.00,0.00,0.00,0.00,633382.00,72,1
21.27,100947.38,73.38,0.00,0.00,0.00,0.00,0.00,634108.00,248,1
21.27,100942.82,73.76,0.00,0.00,0.00,0.00,0.00,634838.00,128,1
